"X","Y","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
-108.194194111111,29.4578055555556,10.8874998092651,16.1749992370605,52.8594779968262,549.305847167969,26.3999996185303,-4.19999980926514,30.5999984741211,17.0666675567627,9.90000057220459,17.6000003814697,4.25,689,173,12,88.52490234375,407,48,366,110
-108.142499666667,29.4596944444444,11.0958337783813,16.4750003814697,52.4681549072266,569.451354980469,27,-4.40000009536743,31.3999996185303,17.5166664123535,10.1666669845581,18.0499992370605,4.18333339691162,663,166,13,88.3998641967773,391,48,352,108
-107.988027444444,29.4652777777778,12.2333335876465,18.283332824707,53.7745094299316,581.175659179688,29.3999996185303,-4.59999990463257,34,18.5166664123535,11.7333335876465,19.25,5.03333330154419,554,141,11,92.5289764404297,341,39,299,82
-107.575832666667,29.4799993333333,12.4624996185303,16.8916664123535,51.4989852905273,599.822387695312,28.8999996185303,-3.90000009536743,32.7999992370605,18.9499988555908,8.55000019073486,19.783332824707,5.15000009536743,438,111,7,100.587364196777,289,25,245,44
-106.751666666667,29.5058333333333,11.6958332061768,15.5249996185303,49.4426765441895,581.027526855469,27.3999996185303,-4,31.3999996185303,17.8166656494141,7.96666669845581,18.8166656494141,4.58333349227905,495,120,6,103.19450378418,327,25,289,35
-106.7,29.5075,12.4250001907349,15.4666662216187,48.7907485961914,592.3125,28.2999992370605,-3.40000009536743,31.6999988555908,18.6333332061768,8.71666622161865,19.6833324432373,5.15000009536743,477,117,5,105.280601501465,318,22,283,30
-108.191971888889,29.41275,10.625,16.1333332061768,52.7233123779297,550.0888671875,26.1000003814697,-4.5,30.6000003814697,16.8166675567627,9.64999961853027,17.3500003814697,3.98333311080933,698,175,13,88.7688446044922,413,48,372,111
-108.140277444444,29.4146944444444,10.8874998092651,16.5416660308838,52.6804656982422,568.179443359375,26.7000007629395,-4.69999980926514,31.4000015258789,17.2999992370605,9.98333358764648,17.8666667938232,4.01666641235352,669,168,13,88.7732009887695,396,48,356,108
-106.698333,29.4622222222222,11.8166666030884,15.5166664123535,49.7329063415527,573.400268554688,27.5,-3.70000004768372,31.2000007629395,17.8500003814697,8.13333320617676,18.8500003814697,4.81666660308838,505,123,6,104.678062438965,337,24,298,35
-108.189277444444,29.3672771111111,10.4375,16.1416664123535,52.5787200927734,553.271789550781,25.8999996185303,-4.80000019073486,30.7000007629395,16.7000007629395,9.44999980926514,17.216667175293,3.76666665077209,698,176,12,89.5784301757812,415,47,374,111
-108.137888555556,29.3698326666667,10.9833335876465,16.7666664123535,52.7253646850586,570.387939453125,27,-4.80000019073486,31.7999992370605,17.3999996185303,10.1166667938232,17.966667175293,4.06666660308838,662,168,12,89.6074523925781,392,46,356,109
-108.444944111111,29.3125277777778,11.3541669845581,16.1416664123535,53.6268005371094,536.433776855469,26.6000003814697,-3.5,30.1000003814697,17.466667175293,10.2333335876465,17.9333324432373,4.93333339691162,812,201,14,85.9914932250977,461,54,429,147
-108.238749666667,29.3211937777778,11.1708335876465,16.2916660308838,53.591007232666,538.796875,26.6000003814697,-3.79999995231628,30.3999996185303,17.283332824707,10.1166667938232,17.7666664123535,4.71666669845581,724,182,13,88.0718383789062,422,50,387,124
-108.187471888889,29.3224993333333,10.2916669845581,15.9833335876465,52.7502746582031,550.68896484375,25.5,-4.80000019073486,30.2999992370605,16.5499992370605,9.26666641235352,17.0499992370605,3.68333315849304,707,178,13,89.6955490112305,420,47,380,114
-108.084416333333,29.3263882222222,11.4083337783813,17.783332824707,53.8888893127441,569.269226074219,28.1000003814697,-4.90000009536743,33,17.6833343505859,10.7333335876465,18.3500003814697,4.46666669845581,648,165,11,91.2291870117188,390,43,351,103
-108.032999333333,29.3287215555556,11.7166662216187,17.8999996185303,53.9156608581543,573.30908203125,28.5,-4.69999980926514,33.2000007629395,18.033332824707,11.0833330154419,18.716667175293,4.71666669845581,603,155,11,92.8722534179688,368,40,330,95
-108.236916333333,29.2753604444444,11.7124996185303,16.6916656494141,54.1937217712402,539.094848632812,27.2999992370605,-3.5,30.7999992370605,17.8166656494141,10.7333335876465,18.2999992370605,5.21666669845581,707,178,13,87.6826095581055,408,47,379,126
-108.185777444444,29.2772771111111,10.3416662216187,16.1166667938232,53.1903190612793,545.809814453125,25.5,-4.80000019073486,30.2999992370605,16.5833339691162,9.28333377838135,17.0499992370605,3.81666660308838,719,181,12,89.8383407592773,427,47,387,116
-108.030860444444,29.2831382222222,11.1416664123535,17.4166660308838,53.9215698242188,562.348266601562,27.3999996185303,-4.90000009536743,32.2999992370605,17.3666667938232,10.3999996185303,18,4.30000019073486,645,164,11,93.2861099243164,396,41,354,95
-107.567999333333,29.2998607777778,12.9666662216187,16.9500007629395,51.3636360168457,608.370910644531,29.5,-3.5,33,19.5166664123535,9.09999942779541,20.3999996185303,5.54999971389771,430,109,7,104.482940673828,291,23,246,41
-108.439916333333,29.2228882222222,11.7916669845581,16.7666664123535,53.9121131896973,548.770629882812,27.3999996185303,-3.70000004768372,31.1000003814697,18.0166664123535,10.8000001907349,18.5166664123535,5.18333339691162,808,201,13,86.7751922607422,460,51,431,148
-108.388583,29.2243882222222,13.5791664123535,17.2583332061768,52.7777786254883,577.748229980469,30,-2.70000004768372,32.7000007629395,19.8833332061768,12.9166669845581,20.6000003814697,6.48333358764648,733,182,12,87.5675582885742,421,45,392,133
-108.234416333333,29.2302771111111,11.4083337783813,16.9500007629395,54.3269233703613,539.607727050781,27.2000007629395,-4,31.2000007629395,17.4833335876465,10.4666662216187,18,4.90000009536743,739,186,13,88.8310394287109,432,49,398,127
-108.183054888889,29.2322215555556,10.7541666030884,16.625,53.4565925598145,557.647094726562,26.3999996185303,-4.69999980926514,31.0999984741211,17.0833339691162,9.81666660308838,17.6000003814697,4.05000019073486,703,179,12,90.3901824951172,416,45,383,119
-108.028610444444,29.2380552222222,11.6374998092651,18.0416660308838,54.5065460205078,563.26611328125,28.2999992370605,-4.80000019073486,33.0999984741211,17.8333339691162,10.966667175293,18.5,4.76666688919067,631,162,11,93.3514709472656,386,41,347,98
-107.977777111111,29.2400274444444,11.3666667938232,17.2666664123535,53.292179107666,572.563354492188,27.7000007629395,-4.69999980926514,32.4000015258789,17.716667175293,10.6666669845581,18.3833332061768,4.41666650772095,613,157,10,94.8037490844727,381,39,339,90
-108.437694111111,29.1775826666667,11.5124998092651,16.658332824707,54.7971496582031,525.132568359375,26.7999992370605,-3.59999990463257,30.3999996185303,17.4833335876465,10.4333333969116,17.9500007629395,5.23333358764648,830,207,14,87.4575042724609,476,53,445,148
-108.385305222222,29.1787215555556,13.2291669845581,17.0583324432373,52.6491775512695,579.335266113281,29.5,-2.90000009536743,32.4000015258789,19.6166667938232,12.5,20.2999992370605,6.15000009536743,743,185,12,87.8782653808594,428,46,400,133
-108.335027444444,29.1817215555556,14.5124998092651,17.4916667938232,52.0585327148438,595.994689941406,31.3999996185303,-2.20000004768372,33.5999984741211,20.8666667938232,14.0500001907349,21.7000007629395,7.13333320617676,675,171,11,91.0953598022461,399,39,370,115
-108.283555222222,29.1836941111111,13.4291667938232,17.7083339691162,53.6616172790527,569.183837890625,30.1000003814697,-2.90000009536743,33,19.6166667938232,12.7666664123535,20.3333339691162,6.44999980926514,700,175,12,88.8238220214844,408,44,379,123
-108.232666,29.185083,11.2083330154419,17.0833339691162,54.405517578125,536.930786132812,27.1000003814697,-4.30000019073486,31.4000015258789,17.216667175293,10.3000001907349,17.783332824707,4.73333311080933,744,188,13,90.0435180664062,440,49,404,125
-108.180721555556,29.187583,10.9416666030884,17.033332824707,53.5639419555664,559.828857421875,26.8999996185303,-4.90000009536743,31.7999992370605,17.2333335876465,10.0833330154419,17.8166656494141,4.18333339691162,705,180,12,91.0534210205078,419,45,386,119
-107.923527111111,29.1963885555556,11.4541664123535,17.5416660308838,53.6442413330078,570.543823242188,27.8999996185303,-4.80000019073486,32.7000007629395,17.7000007629395,10.8333330154419,18.4166660308838,4.51666641235352,610,156,10,96.2904052734375,384,37,340,85
-107.820666,29.2002222222222,12.5208330154419,18.408332824707,53.6686096191406,589.635681152344,29.7999992370605,-4.5,34.2999992370605,18.8666667938232,12.1333332061768,19.6666660308838,5.30000019073486,542,138,8,100.562919616699,354,31,306,71
-107.769443777778,29.2022222222222,12.5375003814697,18.0583343505859,53.4270210266113,591.189575195312,29.5,-4.30000019073486,33.7999992370605,18.9333343505859,12.1333332061768,19.716667175293,5.29999971389771,534,135,8,101.344009399414,352,31,301,66
-107.563888888889,29.2094444444444,12.5874996185303,17.125,52.5306739807129,587.112060546875,28.8999996185303,-3.70000004768372,32.5999984741211,18.9333324432373,12.1166667938232,19.7666664123535,5.46666669845581,466,119,8,103.0419921875,311,26,268,47
-108.383944111111,29.1342774444444,11.7208337783813,16.8250007629395,53.7539939880371,549.162414550781,27.3999996185303,-3.90000009536743,31.2999992370605,17.9333343505859,10.75,18.466667175293,5.11666679382324,802,201,12,88.0128326416016,461,49,433,144
-108.229916,29.1406385555556,11.8458337783813,17.1916675567627,54.7505302429199,536.0947265625,27.7000007629395,-3.70000004768372,31.4000015258789,17.8333339691162,10.9499998092651,18.3999996185303,5.38333368301392,728,186,12,90.4159545898438,428,45,399,128
-108.179082666667,29.1421385555556,10.9791669845581,17.1083335876465,53.7997894287109,561.084411621094,26.8999996185303,-4.90000009536743,31.7999992370605,17.2999992370605,10.1333332061768,17.8666667938232,4.21666669845581,711,182,12,91.6548919677734,424,44,391,120
-108.382138222222,29.089083,11.8583335876465,17.1000003814697,55.1612930297852,525.3173828125,27.3999996185303,-3.59999990463257,31,17.7999992370605,10.8333330154419,18.3166656494141,5.56666660308838,815,206,13,89.3777008056641,474,50,444,143
-108.175999333333,29.0966385555556,11.9208335876465,17.4750003814697,55.6528663635254,525.008483886719,27.7999992370605,-3.59999990463257,31.3999996185303,17.75,11.0500001907349,18.3500003814697,5.59999990463257,733,187,12,92.0813217163086,439,45,404,121
-107.714166666667,29.1142777777778,12.6083335876465,17.5666675567627,53.2323226928711,581.892822265625,29.1000003814697,-3.90000009536743,33,18.9500007629395,12.1333341598511,19.6666660308838,5.5,518,132,8,103.147529602051,345,29,297,60
-108.585277444444,29.0356941111111,14.1416664123535,17.533332824707,55.3101997375488,527.532165527344,30,-1.70000004768372,31.7000007629395,19.9166660308838,13.25,20.5499992370605,7.75,859,216,12,88.6730346679688,495,48,467,155
-108.122749333333,29.0539166666667,11.8166666030884,17.5,55.7324829101562,526.792724609375,27.6000003814697,-3.79999995231628,31.3999996185303,17.7000007629395,10.9333333969116,18.2666664123535,5.48333358764648,715,183,11,93.5889434814453,434,43,398,114
-108.071332666667,29.0555555555556,11.9416666030884,17.8999996185303,54.5731735229492,566.776489257812,28.2999992370605,-4.5,32.7999992370605,18.25,11.2333335876465,18.8666667938232,5.06666660308838,652,168,10,94.1127166748047,397,39,365,105
-107.917138222222,29.0613055555556,12.6499996185303,18.1833324432373,54.4411201477051,571.847106933594,29.3999996185303,-4,33.4000015258789,18.8833332061768,12.1166667938232,19.6166667938232,5.68333339691162,590,153,9,98.9469528198242,376,34,336,84
-107.661055555556,29.070416,12.0208330154419,17.0083332061768,52.6573791503906,578.310485839844,28.2000007629395,-4.09999990463257,32.2999992370605,18.3500003814697,11.4833335876465,19.0833339691162,4.98333311080933,523,134,8,102.199752807617,345,29,301,59
-107.609444444444,29.0722215555556,12.7416667938232,17.0833339691162,52.4028625488281,588.027648925781,29,-3.59999990463257,32.5999984741211,19.1333332061768,12.2833337783813,19.9166660308838,5.56666660308838,480,123,7,106.568649291992,327,24,280,49
-108.325832666667,29.0008333333333,11.7416667938232,17.2000007629395,55.1282043457031,531.164367675781,27.3999996185303,-3.79999995231628,31.1999988555908,17.7333335876465,10.7666664123535,18.2666664123535,5.38333368301392,813,207,12,91.126220703125,479,48,449,140
-108.069166,29.0105555555556,12.1999998092651,17.966667175293,55.2820510864258,552.350341796875,28.3999996185303,-4.09999990463257,32.5,18.3333339691162,11.4833335876465,18.9333324432373,5.5,666,172,10,94.6455154418945,407,40,374,105
-107.659,29.0250548888889,11.5208330154419,17.091667175293,53.7473793029785,555.642395019531,27.3999996185303,-4.40000009536743,31.7999992370605,17.6166667938232,10.8999996185303,18.2999992370605,4.78333330154419,569,146,9,100.238235473633,369,32,326,67
-107.607222222222,29.0272215555556,12.6875,17.125,52.692310333252,579.918151855469,28.8999996185303,-3.59999990463257,32.5,19,12.1999998092651,19.7666664123535,5.63333320617676,489,126,7,105.844146728516,331,26,286,50
-108.374749333333,28.9539166666667,12.2166662216187,17.533332824707,56.0170402526855,517.187927246094,27.8999996185303,-3.40000009536743,31.2999992370605,18.0166664123535,11.2333335876465,18.5833339691162,6.03333330154419,839,213,12,91.0096054077148,493,48,464,144
-108.323610444444,28.9559166666667,11.6166667938232,17.4166660308838,54.7693939208984,543.868041992188,27.3999996185303,-4.40000009536743,31.7999992370605,17.75,10.6999998092651,18.2999992370605,5.08333349227905,812,207,11,91.6904678344727,480,46,451,138
-108.321054888889,28.9103333333333,11.1666669845581,17.2000007629395,54.952075958252,534.859069824219,26.7000007629395,-4.59999990463257,31.3000011444092,17.216667175293,10.2333335876465,17.7333335876465,4.75,835,213,13,92.1173858642578,496,49,464,141
-107.192916333333,28.9511111111111,11.7958335876465,16.341667175293,52.3771362304688,548.454284667969,27.2999992370605,-3.90000009536743,31.1999988555908,17.716667175293,8.13333320617676,18.5,5.13333320617676,501,126,7,105.015365600586,337,25,294,41
-108.319360444444,28.8655277777778,10.7083330154419,17,55.1948051452637,526.605041503906,26,-4.80000019073486,30.7999992370605,16.6833343505859,9.71666622161865,17.1833343505859,4.40000009536743,854,217,13,92.0861434936523,507,50,474,144
-108.267832666667,28.867416,10.7541666030884,17.0416660308838,54.6207237243652,543.630310058594,26.2000007629395,-5,31.2000007629395,16.9166660308838,9.85000038146973,17.4333343505859,4.21666622161865,820,211,12,93.9169464111328,493,46,461,135
-108.316611111111,28.8209437777778,10.8416662216187,17.033332824707,55.6644859313965,517.027465820312,26,-4.59999990463257,30.6000003814697,16.716667175293,9.81666660308838,17.2000007629395,4.68333339691162,860,219,13,92.8101043701172,513,49,480,145
-108.262722222222,28.820416,11,17.25,54.9363059997559,540.050537109375,26.5,-4.90000009536743,31.3999996185303,17.1166667938232,10.0833330154419,17.6333332061768,4.51666641235352,828,213,12,94.2739105224609,499,46,467,137
-108.570554888889,28.7652777777778,15.1291666030884,18.1083335876465,54.8737373352051,543.37939453125,31.3999996185303,-1.60000002384186,33,20.9166660308838,14.5500001907349,21.6833324432373,8.43333339691162,864,232,12,96.8551330566406,527,46,501,130
-108.211944444444,28.779166,11.5333337783813,17.8666667938232,55.1440315246582,549.69140625,27.5,-4.90000009536743,32.4000015258789,17.6666660308838,10.75,18.2666664123535,4.88333320617676,810,210,11,95.7725296020508,493,44,462,131
-106.623999333333,28.8320271111111,11.8125,16.091667175293,52.0765914916992,529.464233398438,27.2000007629395,-3.70000004768372,30.9000015258789,17.3166675567627,8.46666622161865,18.2333335876465,5.28333330154419,558,139,7,107.750518798828,382,26,332,37
-108.874971555556,28.7069722222222,14.9083337783813,17.8999996185303,55.4179573059082,531.74169921875,30.7000007629395,-1.60000002384186,32.2999992370605,20.7333335876465,14.0833330154419,21.3666667938232,8.43333339691162,967,260,13,96.5155563354492,585,51,556,155
-108.209722222222,28.7341663333333,12.1666669845581,18.2999992370605,54.4642868041992,573.37646484375,28.6000003814697,-5,33.5999984741211,18.4833335876465,11.5166673660278,19.1666660308838,5.18333339691162,799,208,11,96.3594131469727,489,43,459,125
-108.158611111111,28.7361107777778,13.1666669845581,18.7999992370605,54.4927520751953,586.79150390625,30.1000003814697,-4.40000009536743,34.5,19.5499992370605,12.6500005722046,20.3166675567627,5.98333358764648,750,196,10,97.1783599853516,464,40,431,115
-108.361111111111,28.6830548888889,12.2749996185303,18.1499996185303,56.3664588928223,527.151428222656,28,-4.19999980926514,32.2000007629395,18.1333332061768,11.4499998092651,18.7000007629395,5.88333320617676,911,235,12,94.2416839599609,545,48,518,152
